登記編號,工廠名稱,工廠地址,縣市別代碼,地址_行政區域代碼,地址_村里,地址_街路門牌,符合之產業類別
67000261,台麗塑膠股份有限公司,臺南市仁德區土庫里大順路81號,67000,67000270,土庫里,大順路81號,18化學材料及肥料製造業
67000263,特好興業有限公司關廟廠,臺南市關廟區深坑里深坑一街59號,67000,67000290,深坑里,深坑一街59號,"22塑膠製品製造業,22塑膠製品製造業"
67000264,金讚企業社,臺南市關廟區深坑里深坑一街65號,67000,67000290,深坑里,深坑一街65號,"28電力設備及配備製造業,28電力設備及配備製造業"
67000266,上益五金有限公司,臺南市仁德區一甲里太乙六街34號,67000,67000270,一甲里,太乙六街34號,25金屬製品製造業
67000267,進安有限公司,臺南市仁德區仁義里仁義六街120號,67000,67000270,仁義里,仁義六街120號,25金屬製品製造業
67000270,林昌電子工業股份有限公司,臺南市仁德區仁德里中山路687巷28號,67000,67000270,仁德里,中山路687巷28號,26電子零組件製造業
67000271,宏順實業廠,臺南市仁德區大甲里中正西路1073巷11號,67000,67000270,大甲里,中正西路1073巷11號,18化學材料及肥料製造業
67000272,承育精密工業股份有限公司三廠,臺南市歸仁區歸仁里中山路一段42之1號,67000,67000280,歸仁里,中山路一段42之1號,"30汽車及其零件製造業,31其他運輸工具及其零件製造業"
67000273,榮昇科技股份有限公司永康廠,臺南市永康區王行里環工路51號3樓,67000,67000310,王行里,環工路51號3樓,28電力設備及配備製造業
67000275,楊媽媽?子工坊,臺南市後壁區後壁里後壁98之5、98之6號1樓,67000,67000050,後壁里,後壁98之5、98之6號1樓,08食品製造業
67000276,成功泓食品有限公司,臺南市新化區拔里牧場1號之25,67000,67000180,拔里,牧場1號之25,08食品製造業
67000277,奇景光電股份有限公司,臺南市新市區豐華里紫楝路26號B棟,67000,67000200,豐華里,紫楝路26號B棟,26電子零組件製造業
67000278,奇菱科技股份有限公司樹谷廠,臺南市新市區豐華里王甲路1號,67000,67000200,豐華里,王甲路1號,"22塑膠製品製造業,18化學材料及肥料製造業"
67000279,驊毅金屬股份有限公司仁德廠,臺南市仁德區仁德里中山路758巷2弄65號1樓,67000,67000270,仁德里,中山路758巷2弄65號1樓,25金屬製品製造業
67000280,頂旺團膳便當工廠,臺南市後壁區後壁里後壁42之25、42之26號B棟,67000,67000050,後壁里,後壁42之25、42之26號B棟,"08食品製造業,08食品製造業"
67000281,卡多利亞食品股份有限公司,臺南市後壁區後壁里後壁42之27、42之26號A棟,67000,67000050,後壁里,後壁42之27、42之26號A棟,08食品製造業
67000282,全信企業社,臺南市安南區布袋里工明南一路31號,67000,67000350,布袋里,工明南一路31號,29機械設備製造業
67000284,?鑽農坊,臺南市麻豆區井東里安業49之1號1樓,67000,67000070,井東里,安業49之1號1樓,08食品製造業
67000285,元昱新技有限公司,臺南市仁德區仁德里文華路3段428巷56號,67000,67000270,仁德里,文華路3段428巷56號,29機械設備製造業
67000286,協鋐機電有限公司,臺南市永康區王行里永科環路36號,67000,67000310,王行里,永科環路36號,29機械設備製造業
67000288,千香食品有限公司,臺南市仁德區太子里大發路177巷45號,67000,67000270,太子里,大發路177巷45號,08食品製造業
67000289,典正企業有限公司,臺南市南區彰南里新義南路52號,67000,67000330,彰南里,新義南路52號,25金屬製品製造業
67000290,大佑企業社,臺南市將軍區仁和里仁巷92之6號1樓,67000,67000160,仁和里,仁巷92之6號1樓,11紡織業
67000291,技航科技股份有限公司台南柳科一廠,臺南市柳營區大農里環園東路2段6號,67000,67000040,大農里,環園東路2段6號,25金屬製品製造業
67000294,宣禹實業股份有限公司山上廠,臺南市山上區明和里北勢洲22之1號、22之5號A棟及22之6號,67000,67000220,明和里,北勢洲22之1號、22之5號A棟及22之6號,32家具製造業
67000296,永全汽車股份有限公司一廠,臺南市仁德區仁義里12鄰中山路12號,67000,67000270,仁義里,12鄰中山路12號,30汽車及其零件製造業
67000297,貴族嬰童用品股份有限公司永康廠,臺南市永康區東橋里自強路140巷12號,67000,67000310,東橋里,自強路140巷12號,11紡織業
67000299,京鼎企業股份有限公司,臺南市永康區東橋里中正路269巷20號,67000,67000310,東橋里,中正路269巷20號,26電子零組件製造業
67000300,凱豪企業社,臺南市仁德區土庫里太乙十二街16號,67000,67000270,土庫里,太乙十二街16號,25金屬製品製造業
67000302,宏碩國際開發有限公司,臺南市山上區明和里明和273號,67000,67000220,明和里,明和273號,22塑膠製品製造業
67000303,明利科技股份有限公司永康廠,臺南市永康區?行里中正五街92號,67000,67000310,?行里,中正五街92號,"21橡膠製品製造業,29機械設備製造業"
67000304,建旺製麵行,臺南市永康區勝利里勝利街197巷8弄27號,67000,67000310,勝利里,勝利街197巷8弄27號,08食品製造業
67000305,福樺實業有限公司仁德廠,臺南市仁德區仁德里文華路3段428巷122、126、128號,67000,67000270,仁德里,文華路3段428巷122、126、128號,29機械設備製造業
67000306,俐昌實業有限公司,臺南市善化區小新里小新營390號,67000,67000190,小新里,小新營390號,25金屬製品製造業
67000312,美麗美生醫有限公司工廠,臺南市佳里區民安里同安寮1之1號C棟,67000,67000120,民安里,同安寮1之1號C棟,19其他化學製品製造業
67000314,廣翰實業股份有限公司永科廠,臺南市永康區王行里永科環路301、303號,67000,67000310,王行里,永科環路301、303號,"24基本金屬製造業,25金屬製品製造業"
67000316,賓泰成紙器實業社,臺南市永康區尚頂里正南一街181巷15號,67000,67000310,尚頂里,正南一街181巷15號,15紙漿、紙及紙製品製造業
67000317,瀚興隆機械有限公司三廠,臺南市仁德區太子里中正路三段523巷94號,67000,67000270,太子里,中正路三段523巷94號,29機械設備製造業
67000318,高鼎特殊印刷有限公司,臺南市安南區安順里安和路三段190巷28號,67000,67000350,安順里,安和路三段190巷28號,16印刷及資料儲存媒體複製業
67000319,結進不銹鋼工業股份有限公司軋延廠,臺南市永康區三民里和平東路139號,67000,67000310,三民里,和平東路139號,24基本金屬製造業
67000321,保康生醫股份有限公司永康廠,臺南市永康區尚頂里尚頂路20號,67000,67000310,尚頂里,尚頂路20號,08食品製造業
67000325,佑中工業有限公司,臺南市永康區?行里中正二街616號,67000,67000310,?行里,中正二街616號,"25金屬製品製造業,25金屬製品製造業"
67000326,閔泰實業有限公司新化廠,臺南市新化區太平里中正路869號,67000,67000180,太平里,中正路869號,32家具製造業
67000327,宥盛科技股份有限公司,臺南市六甲區龍湖里和平街185之7號、185之8號,67000,67000090,龍湖里,和平街185之7號、185之8號,19其他化學製品製造業
67000328,穗昌有限公司,臺南市永康區尚頂里正南一街57巷26號,67000,67000310,尚頂里,正南一街57巷26號,22塑膠製品製造業
67000329,海權機械有限公司,臺南市仁德區仁德里文華路三段428巷152巷12號,67000,67000270,仁德里,文華路三段428巷152巷12號,"29機械設備製造業,30汽車及其零件製造業"
67000330,至寶光電股份有限公司台南廠,臺南市新化區全興里竹子腳170號A棟,67000,67000180,全興里,竹子腳170號A棟,"30汽車及其零件製造業,31其他運輸工具及其零件製造業"
67000332,大幼企業社,臺南市安南區布袋里工明二路13號1樓,67000,67000350,布袋里,工明二路13號1樓,25金屬製品製造業
67000333,百禾機電企業有限公司,臺南市新營區嘉芳里復興路1039號,67000,67000010,嘉芳里,復興路1039號,29機械設備製造業
67000335,晉成企業社,臺南市永康區東橋里中山南路471巷7弄9之12號,67000,67000310,東橋里,中山南路471巷7弄9之12號,33其他製造業
67000336,中勝度量衡器有限公司台南廠,臺南市仁德區仁德里文華路三段428巷152弄6號,67000,67000270,仁德里,文華路三段428巷152弄6號,27電腦、電子產品及光學製品製造業
67000338,旭康精密股份有限公司,臺南市南區彰南里新和路4號B棟1樓,67000,67000330,彰南里,新和路4號B棟1樓,29機械設備製造業
67000341,統荃生醫股份有限公司,臺南市永康區東橋里中正路279巷21弄25、27號,67000,67000310,東橋里,中正路279巷21弄25、27號,"08食品製造業,09飲料製造業"
67000344,利澤機械企業社,臺南市仁德區土庫里太乙路14號,67000,67000270,土庫里,太乙路14號,"29機械設備製造業,30汽車及其零件製造業,31其他運輸工具及其零件製造業"
67000346,一水螺絲工業股份有限公司,臺南市永康區王行里永科環路108號,67000,67000310,王行里,永科環路108號,25金屬製品製造業
67000347,瑞發機械加工有限公司,臺南市永康區?行里?和街168號,67000,67000310,?行里,?和街168號,29機械設備製造業
67000348,冠南食品企業有限公司,臺南市新化區唪口里唪口93之1號,67000,67000180,唪口里,唪口93之1號,08食品製造業
67000349,和旌生物科技有限公司,臺南市西港區南海里南海埔128之5號,67000,67000140,南海里,南海埔128之5號,08食品製造業
67000350,天福建材有限公司福吉廠,臺南市南區廣州里福吉三街15號1樓,67000,67000330,廣州里,福吉三街15號1樓,14木竹製品製造業
67000351,榮聖機械工程股份有限公司柳營廠,臺南市柳營區大農里環園東路1段16、18號,67000,67000040,大農里,環園東路1段16、18號,25金屬製品製造業
67000352,已久工業股份有限公司善化廠,臺南市善化區溪美里溪尾110之2號A棟(部份使用)、B棟(部份使用),67000,67000190,溪美里,溪尾110之2號A棟(部份使用)、B棟(部份使用),"29機械設備製造業,30汽車及其零件製造業"
67000353,新視代科技股份有限公司,臺南市仁德區仁德里仁德四街11、11-1、11-2號,67000,67000270,仁德里,仁德四街11、11-1、11-2號,"27電腦、電子產品及光學製品製造業,28電力設備及配備製造業"
67000354,鍵福企業社,臺南市永康區尚頂里中正二街162巷29號,67000,67000310,尚頂里,中正二街162巷29號,25金屬製品製造業
67000355,群運環保股份有限公司安平廠,臺南市南區彰南里新樂路37號B棟,67000,67000330,彰南里,新樂路37號B棟,"22塑膠製品製造業,29機械設備製造業,30汽車及其零件製造業"
67000356,盈鑫工業有限公司保安廠,臺南市仁德區保安里永德路27號,67000,67000270,保安里,永德路27號,30汽車及其零件製造業
67000359,強登建材有限公司,臺南市麻豆區小埤里埤頭1之7號,67000,67000070,小埤里,埤頭1之7號,23非金屬礦物製品製造業
67000360,台灣糖業股份有限公司研究所生技廠,臺南市東區東智里生產路200號,67000,67000320,東智里,生產路200號,19其他化學製品製造業
67000361,力興鏈條有限公司永康廠,臺南市永康區東橋里中山南路365巷3-11號,67000,67000310,東橋里,中山南路365巷3-11號,"29機械設備製造業,31其他運輸工具及其零件製造業"
67000365,長鼎鑫科技有限公司,臺南市仁德區一甲里太乙五街30號,67000,67000270,一甲里,太乙五街30號,29機械設備製造業
67000366,豐合生物科技有限公司,臺南市永康區尚頂里尚頂路16號,67000,67000310,尚頂里,尚頂路16號,08食品製造業
67000367,捷鋮興業有限公司,臺南市仁德區仁德里文華路三段428巷152弄16號,67000,67000270,仁德里,文華路三段428巷152弄16號,"22塑膠製品製造業,29機械設備製造業"
67000369,晉億實業廠,臺南市安南區新順里開安路63巷67號1樓,67000,67000350,新順里,開安路63巷67號1樓,25金屬製品製造業
67000371,儒慧實業有限公司,臺南市大內區石湖里石子瀨390號,67000,67000110,石湖里,石子瀨390號,08食品製造業
67000372,群達龍企業股份有限公司第二廠,臺南市永康區王行里永科南路199號,67000,67000310,王行里,永科南路199號,25金屬製品製造業
67000373,鵬照有限公司,臺南市仁德區仁義里義林路148巷6號,67000,67000270,仁義里,義林路148巷6號,33其他製造業
67000375,立景光電股份有限公司,臺南市新市區豐華里紫楝路26號A棟,67000,67000200,豐華里,紫楝路26號A棟,26電子零組件製造業
